t,noisy_i,v
2.825,3.14447332861309,10
2.826,3.13007032563315,10
2.827,3.12943081246348,10
2.828,3.17279861003756,10
2.829,3.14080672186699,10
2.83,3.13841390264702,10
2.831,3.17525840119608,10
2.832,3.13138844573952,10
2.833,3.14039938398145,10
2.834,3.15112690696138,10
2.835,3.16122046330019,10
2.836,3.07874440077456,10
2.837,3.09262756105584,10
2.838,3.12706517719581,10
2.839,3.10738736487432,10
2.84,3.09790804351107,10
2.841,3.11274722776893,10
2.842,3.14909584915237,10
2.843,3.17012152349704,10
2.844,3.19594585232758,10
2.845,3.14399109591038,10
2.846,3.23175626528813,10
2.847,3.16149672436499,10
2.848,3.14658846329417,10
2.849,3.12494550710932,10
2.85,3.10112627107819,10
2.851,3.20278770083239,10
2.852,3.11139619072536,10
2.853,3.14981217679105,10
2.854,3.14839571927483,10
2.855,3.09516025535049,10
2.856,3.18197175406727,10
2.857,3.09749204344656,10
2.858,3.16122476664344,10
2.859,3.16491848212373,10
2.86,3.14364123105688,10
2.861,3.1438576115848,10
2.862,3.16328063237844,10
2.863,3.17328181218082,10
2.864,3.15799273091153,10
2.865,3.16068973882004,10
2.866,3.2166525590199,10
2.867,3.19274057129524,10
2.868,3.15941928677373,10
2.869,3.2046669984233,10
2.87,3.14268266526364,10
2.871,3.13083104298079,10
2.872,3.1329977112818,10
2.873,3.16621166513312,10
2.874,3.13905882024737,10
2.875,3.16343175276734,10
2.876,3.16278078145475,10
2.877,3.20404852387308,10
2.878,3.12136338867739,10
2.879,3.20054550416321,10
2.88,3.13582630936166,10
2.881,3.17642070506011,10
2.882,3.13754305694168,10
2.883,3.12679098218261,10
2.884,3.14751891673621,10
2.885,3.12148629905858,10
2.886,3.1835046144901,10
2.887,3.14840433249288,10
2.888,3.1416961864147,10
2.889,3.1260101707273,10
2.89,3.13116164450299,10
2.891,3.16722016268381,10
2.892,3.19767094242582,10
2.893,3.15087439834194,10
2.894,3.190109017393,10
2.895,3.17907765272658,10
2.896,3.14409640929874,10
2.897,3.16048563309075,10
2.898,3.1426246835137,10
2.899,3.18679156410929,10
2.9,3.14276324635766,10
2.901,3.17592021969405,10
2.902,3.15181744451562,10
2.903,3.15217186633606,10
2.904,3.12780050563732,10
2.905,3.1543606752784,10
2.906,3.12329003722483,10
2.907,3.07209424479471,10
2.908,3.1569908058645,10
2.909,3.16738747443255,10
2.91,3.18128075497227,10
2.911,3.15957626917548,10
2.912,3.174502689564,10
2.913,3.16689933565062,10
2.914,3.15007002526364,10
2.915,3.20215820406391,10
2.916,3.14290908798974,10
2.917,3.11931063523011,10
2.918,3.12746526367507,10
2.919,3.16992382616828,10
2.92,3.09191701513226,10
2.921,3.13992119464586,10
2.922,3.10579708412598,10
2.923,3.12710738155568,10
2.924,3.18063361110039,10
2.925,3.16381562601837,10
2.926,3.17757302916477,10
2.927,3.15461451762356,10
2.928,3.15991248626708,10
2.929,3.15872439976442,10
2.93,3.15473328671251,10
2.931,3.16493254183022,10
2.932,3.1069416300991,10
2.933,3.09802222516793,10
2.934,3.13137970769751,10
2.935,3.1500507981664,10
2.936,3.21459369143181,10
2.937,3.13991764248235,10
2.938,3.14988792055132,10
2.939,3.19124540552212,10
2.94,3.13860490158909,10
2.941,3.11883886307659,10
2.942,3.14043397165941,10
2.943,3.15064365421787,10
2.944,3.14446887683193,10
2.945,3.14068153578323,10
2.946,3.1136858169579,10
2.947,3.10040356921153,10
2.948,3.1281911337657,10
2.949,3.12308109367809,10
2.95,3.20344551690842,10
2.951,3.11677134361259,10
2.952,3.1349277078905,10
2.953,3.13253553322674,10
2.954,3.12081555413977,10
2.955,3.18331282184833,10
2.956,3.13523525893486,10
2.957,3.12382876668045,10
2.958,3.19813209590882,10
2.959,3.15700365484303,10
2.96,3.12689685127312,10
2.961,3.19497337357408,10
2.962,3.09371107437884,10
2.963,3.17003723773392,10
2.964,3.14688579733643,10
2.965,3.17757147022143,10
2.966,3.15433864855681,10
2.967,3.18360782403344,10
2.968,3.17517452132204,10
2.969,3.16852776907569,10
2.97,3.15573325102533,10
2.971,3.19574216721753,10
2.972,3.17155722673571,10
2.973,3.16406692524954,10
2.974,3.15587097686561,10
2.975,3.16956543407593,10
2.976,3.20986695933887,10
2.977,3.20190019483727,10
2.978,3.19541657503253,10
2.979,3.12972764482534,10
2.98,3.14955862397571,10
2.981,3.16083579991569,10
2.982,3.18628187392124,10
2.983,3.17256238958585,10
2.984,3.13380253243177,10
2.985,3.15303230923831,10
2.986,3.16702736178305,10
2.987,3.15373218056927,10
2.988,3.1397904682424,10
2.989,3.21915078204905,10
2.99,3.24632422052034,10
2.991,3.15039029470223,10
2.992,3.21142333788358,10
2.993,3.2098980885264,10
2.994,3.18197166574536,10
2.995,3.17080315264307,10
2.996,3.20190338832745,10
2.997,3.15178941708578,10
2.998,3.16566866926064,10
2.999,3.16145741444585,10
3,3.24530896247293,10
3.001,3.222665482806,10
3.002,3.19773900183618,10
3.003,3.16665862937672,10
3.004,3.16559611983874,10
3.005,3.14992980085248,10
3.006,3.17646616726556,10
3.007,3.17169432927256,10
3.008,3.13772165853894,10
3.009,3.1429730827083,10
3.01,3.19819287343832,10
3.011,3.22227371480782,10
3.012,3.090783712889,10
3.013,3.16595968488641,10
3.014,3.18840987150235,10
3.015,3.09608192195612,10
3.016,3.12588020900732,10
3.017,3.22575065818202,10
3.018,3.17948313235749,10
3.019,3.14146334439321,10
3.02,3.20168515445133,10
3.021,3.20197275864681,10
3.022,3.10799790864165,10
3.023,3.18737545385168,10
3.024,3.1488060079718,10
3.025,3.16141440575075,10
3.026,3.14975236945776,10
3.027,3.13505553627813,10
3.028,3.12087326996295,10
3.029,3.24336363734605,10
3.03,3.1893788590691,10
3.031,3.2119653706421,10
3.032,3.168977345709,10
3.033,3.21141713796068,10
3.034,3.12032580632888,10
3.035,3.15202144455713,10
3.036,3.14976310821661,10
3.037,3.16345661909363,10
3.038,3.15459060912618,10
3.039,3.15999646881904,10
3.04,3.17794367080282,10
3.041,3.19300873613611,10
3.042,3.10984282243653,10
3.043,3.17946104531034,10
3.044,3.18421385750929,10
3.045,3.12637532919638,10
3.046,3.15551785838976,10
3.047,3.1715629764016,10
3.048,3.16371383262433,10
3.049,3.15444182260214,10
3.05,3.18967002150586,10
3.051,3.18393040508553,10
3.052,3.19465825041057,10
3.053,3.20776185807214,10
3.054,3.14651865107234,10
3.055,3.23024777370109,10
3.056,3.13741801813952,10
3.057,3.13925975675939,10
3.058,3.14826612082472,10
3.059,3.16817122096709,10
3.06,3.14002437220867,10
3.061,3.20647920211737,10
3.062,3.13795242341892,10
3.063,3.1762397949522,10
3.064,3.15875186953172,10
3.065,3.18866960055304,10
3.066,3.19925884580743,10
3.067,3.23611685318513,10
3.068,3.22878662880281,10
3.069,3.22360016504798,10
3.07,3.22072800963967,10
3.071,3.14387948233051,10
3.072,3.17237665582311,10
3.073,3.24261862136508,10
3.074,3.16058347443729,10
3.075,3.19276636393821,10
3.076,3.19960059217197,10
3.077,3.15465611902262,10
3.078,3.16172427546866,10
3.079,3.14805672232554,10
3.08,3.18490221031187,10
3.081,3.16484819201248,10
3.082,3.16548341884296,10
3.083,3.16564332404885,10
3.084,3.18179091803826,10
3.085,3.1598829280156,10
3.086,3.21121735360516,10
3.087,3.22822555220805,10
3.088,3.21962118598694,10
3.089,3.18341544723286,10
3.09,3.17271982195645,10
3.091,3.21320375127823,10
3.092,3.11867935104113,10
3.093,3.19341995841142,10
3.094,3.19786009830798,10
3.095,3.16523127369655,10
3.096,3.14686879251713,10
3.097,3.19826129787046,10
3.098,3.1077949384846,10
3.099,3.20932625442498,10
3.1,3.20293112142993,10
3.101,3.19618630981034,10
3.102,3.15678547722735,10
3.103,3.22237441050708,10
3.104,3.21372155703451,10
3.105,3.16163334499183,10
3.106,3.2331210986087,10
3.107,3.13307096142567,10
3.108,3.19200811886652,10
3.109,3.20037595048066,10
3.11,3.1988266867471,10
3.111,3.18290701206562,10
3.112,3.2340371371575,10
3.113,3.22480663084631,10
3.114,3.15776782024733,10
3.115,3.18373805787893,10
3.116,3.19230155017596,10
3.117,3.16435961559509,10
3.118,3.18152331939609,10
3.119,3.15607452835668,10
3.12,3.18738205604068,10
3.121,3.23376301380071,10
3.122,3.20389490830649,10
3.123,3.15781901197259,10
3.124,3.15477817928564,10
3.125,3.18685955612368,10
3.126,3.21062312348744,10
3.127,3.21777757844479,10
3.128,3.14166584737153,10
3.129,3.21855660850005,10
3.13,3.25013196037857,10
3.131,3.15759342397003,10
3.132,3.14584883361708,10
3.133,3.16853161119302,10
3.134,3.19399603496863,10
3.135,3.22176851195681,10
3.136,3.18334958725613,10
3.137,3.2026991647482,10
3.138,3.16124503836219,10
3.139,3.28552523440542,10
3.14,3.23503629544917,10
3.141,3.16563900283367,10
3.142,3.19187618307915,10
3.143,3.17965943578229,10
3.144,3.15673250994012,10
3.145,3.21500439415391,10
3.146,3.11046372686998,10
3.147,3.1134202055581,10
3.148,3.15821737973898,10
3.149,3.22671614978638,10
3.15,3.20391959188139,10
3.151,3.22666308252711,10
3.152,3.22702773491118,10
3.153,3.13763464672619,10
3.154,3.21810710383662,10
3.155,3.16038425034984,10
3.156,3.25288457260492,10
3.157,3.21607461180942,10
3.158,3.1807452285073,10
3.159,3.23122726012146,10
3.16,3.23026088797207,10
3.161,3.19699835749965,10
3.162,3.13275648732995,10
3.163,3.18875533530828,10
3.164,3.22276788947686,10
3.165,3.18038113384884,10
3.166,3.21493303811678,10
3.167,3.21240030895224,10
3.168,3.189958334217,10
3.169,3.22669015265767,10
3.17,3.22656248950176,10
3.171,3.18792885292533,10
3.172,3.10951237781084,10
3.173,3.26591507355137,10
3.174,3.17514321888358,10
3.175,3.22048051076124,10
3.176,3.1657810288002,10
3.177,3.14298349565712,10
3.178,3.16606894416215,10
3.179,3.1891400493862,10
3.18,3.18681799591404,10
3.181,3.160237328353,10
3.182,3.23437926066262,10
3.183,3.17285492579596,10
3.184,3.19178027188891,10
3.185,3.17031636468681,10
3.186,3.2330732424217,10
3.187,3.25544477591022,10
3.188,3.22332746161159,10
3.189,3.23451832246177,10
3.19,3.19428910462544,10
3.191,3.16855153772708,10
3.192,3.20647047770615,10
3.193,3.16403814361379,10
3.194,3.20074969763344,10
3.195,3.23067543343799,10
3.196,3.1721016072431,10
3.197,3.22721210372142,10
3.198,3.19263122383664,10
3.199,3.24301009421895,10
3.2,3.20111271067946,10
3.201,3.16896580388772,10
3.202,3.12768663878544,10
3.203,3.20604734309638,10
3.204,3.20934823803074,10
3.205,3.21403214138894,10
3.206,3.2138011794812,10
3.207,3.20115320494678,10
3.208,3.21187915675016,10
3.209,3.17938136119736,10
3.21,3.25796040066235,10
3.211,3.12529727760846,10
3.212,3.16156112220649,10
3.213,3.19297641623227,10
3.214,3.19039866546386,10
3.215,3.17352135898016,10
3.216,3.1431625565098,10
3.217,3.1846382253044,10
3.218,3.17143220612033,10
3.219,3.2322538442879,10
3.22,3.22707658974549,10
3.221,3.23675003501445,10
3.222,3.22056700280748,10
3.223,3.22369169315205,10
3.224,3.16644796722199,10
3.225,3.19741797390345,10
3.226,3.23633745471588,10
3.227,3.24628512423891,10
3.228,3.21961578127948,10
3.229,3.23063557655295,10
3.23,3.2168278600744,10
3.231,3.23478807874674,10
3.232,3.2349112962952,10
3.233,3.20192175785253,10
3.234,3.1995913818423,10
3.235,3.25258309464645,10
3.236,3.25225869292809,10
3.237,3.21672879634887,10
3.238,3.20260978437704,10
3.239,3.21712242342615,10
3.24,3.23192723824436,10
3.241,3.19976797865896,10
3.242,3.19559777692107,10
3.243,3.21740305455312,10
3.244,3.26038662645919,10
3.245,3.14692169990317,10
3.246,3.18110846046097,10
3.247,3.26233554311115,10
3.248,3.2179962016843,10
3.249,3.21396617319663,10
3.25,3.20473208483735,10
3.251,3.17458359516268,10
3.252,3.21782988094773,10
3.253,3.18908536779454,10
3.254,3.20148729730866,10
3.255,3.20831999510016,10
3.256,3.22009000354641,10
3.257,3.24198618482099,10
3.258,3.20295015058797,10
3.259,3.1839526967088,10
3.26,3.22742177353603,10
3.261,3.2077242730429,10
3.262,3.21275434563846,10
3.263,3.15567864496404,10
3.264,3.27238831014896,10
3.265,3.21246658197116,10
3.266,3.24401406443119,10
3.267,3.19155891853688,10
3.268,3.19175089469983,10
3.269,3.2132343158685,10
3.27,3.19258988473346,10
3.271,3.17970877334394,10
3.272,3.18703821630115,10
3.273,3.23350942793717,10
3.274,3.179128165051,10
3.275,3.22864842178093,10
3.276,3.17390163804109,10
3.277,3.21146292632949,10
3.278,3.14830863643562,10
3.279,3.28920829616906,10
3.28,3.20151630471701,10
3.281,3.18887287051519,10
3.282,3.192938340977,10
3.283,3.16963648556469,10
3.284,3.20838860137771,10
3.285,3.21424238194577,10
3.286,3.16547577121101,10
3.287,3.21753945738762,10
3.288,3.21574653959469,10
3.289,3.23076760807367,10
3.29,3.18770611485551,10
3.291,3.17762079033002,10
3.292,3.21972552213485,10
3.293,3.17683127765781,10
3.294,3.1813385195936,10
3.295,3.22077663950397,10
3.296,3.214572410071,10
3.297,3.1785835458635,10
3.298,3.19259813696965,10
3.299,3.18522791017769,10
3.3,3.23256603442047,10
3.301,3.25255505872859,10
3.302,3.20870633778571,10
3.303,3.19119268121084,10
3.304,3.24291999858114,10
3.305,3.18689596101051,10
3.306,3.19244993365488,10
3.307,3.20868923283288,10
3.308,3.18949870594718,10
3.309,3.22752176683678,10
3.31,3.22563961567664,10
3.311,3.21126743163045,10
3.312,3.21518808527535,10
3.313,3.20833834827468,10
3.314,3.1335499147662,10
3.315,3.30396673406657,10
3.316,3.22426232529537,10
3.317,3.23679897607059,10
3.318,3.23277194657598,10
3.319,3.18007246274793,10
3.32,3.20966292288875,10
3.321,3.22327856651413,10
3.322,3.14105983436478,10
3.323,3.2169782576871,10
3.324,3.14706046890351,10
3.325,3.20147688763159,10
3.326,3.18903108069127,10
3.327,3.16183517287712,10
3.328,3.20145072957054,10
3.329,3.26365227104474,10
3.33,3.22334178183485,10
3.331,3.22064303713465,10
3.332,3.22781878662851,10
3.333,3.22148204538341,10
3.334,3.22564825725094,10
3.335,3.20610031218343,10
3.336,3.18478224572266,10
3.337,3.20770766096746,10
3.338,3.18836519243265,10
3.339,3.19060762410537,10
3.34,3.17554658988851,10
3.341,3.17778409501306,10
3.342,3.21078938648061,10
3.343,3.27029679304297,10
3.344,3.25318450833631,10
3.345,3.25116033064976,10
3.346,3.17084464103822,10
3.347,3.17263488079871,10
3.348,3.26229274605171,10
3.349,3.22953668683326,10
3.35,3.18950151065386,10
3.351,3.21194205024259,10
3.352,3.19482636773483,10
3.353,3.23868741129049,10
3.354,3.19060924742034,10
3.355,3.18973516516695,10
3.356,3.1903218338186,10
3.357,3.2390191211743,10
3.358,3.2383354437729,10
3.359,3.2491802265235,10
3.36,3.21254979359831,10
3.361,3.19283113752036,10
3.362,3.24315764099466,10
3.363,3.20623847013223,10
3.364,3.18542602763613,10
3.365,3.19130616148307,10
3.366,3.1857184898363,10
3.367,3.22014002173801,10
3.368,3.27990722392722,10
3.369,3.21670534391972,10
3.37,3.22431664847883,10
3.371,3.20626004116168,10
3.372,3.20345944684338,10
3.373,3.23986143460914,10
3.374,3.27031089974064,10
3.375,3.28430202662616,10
3.376,3.24465713621148,10
3.377,3.19594065137486,10
3.378,3.22086315371767,10
3.379,3.19365271000414,10
3.38,3.25839750513406,10
3.381,3.19118799062207,10
3.382,3.20905930215128,10
3.383,3.19643306496962,10
3.384,3.23485571183394,10
3.385,3.21909949291432,10
3.386,3.17719366745215,10
3.387,3.21350516974306,10
3.388,3.21282047056032,10
3.389,3.1692831689689,10
3.39,3.23750107589756,10
3.391,3.23199217965896,10
3.392,3.17767030525453,10
3.393,3.17791280882775,10
3.394,3.1860511914328,10
3.395,3.17983919371645,10
3.396,3.26033478767144,10
3.397,3.2352735107686,10
3.398,3.27479591200643,10
3.399,3.26607037732984,10
3.4,3.25837372579841,10
3.401,3.26964072237139,10
3.402,3.21229848385457,10
3.403,3.14583137133702,10
3.404,3.26823770947289,10
3.405,3.193409632871,10
3.406,3.25448025156425,10
3.407,3.24670815224254,10
3.408,3.24440687669965,10
3.409,3.24425018018737,10
3.41,3.19855763429745,10
3.411,3.28811481386137,10
3.412,3.2325718688736,10
3.413,3.20979218022091,10
3.414,3.18962676919147,10
3.415,3.17368274363631,10
3.416,3.2481183425513,10
3.417,3.24768258054857,10
3.418,3.25278707357574,10
3.419,3.24060391705849,10
3.42,3.25696410628821,10
3.421,3.19122864389253,10
3.422,3.18377234464431,10
3.423,3.26117713092467,10
3.424,3.22138114070316,10
3.425,3.21181844018783,10
3.426,3.24370922927084,10
3.427,3.19316958502301,10
3.428,3.23408829328925,10
3.429,3.18287808949133,10
3.43,3.29193988407979,10
3.431,3.23004286020383,10
3.432,3.19803862494074,10
3.433,3.25475914795489,10
3.434,3.22314133178122,10
3.435,3.20146075772506,10
3.436,3.23772196507644,10
3.437,3.22029646976242,10
3.438,3.20354762611702,10
3.439,3.3101776238171,10
3.44,3.1850186535784,10
3.441,3.26071386677763,10
3.442,3.24546041805639,10
3.443,3.24773788540563,10
3.444,3.21004664327201,10
3.445,3.21021809550118,10
3.446,3.20863546366346,10
3.447,3.24112712217706,10
3.448,3.18900105369214,10
3.449,3.2514155127033,10
3.45,3.2576432292509,10
3.451,3.23359014346796,10
3.452,3.15623193209604,10
3.453,3.24385874917352,10
3.454,3.24577509984158,10
3.455,3.30301072641757,10
3.456,3.25168311912449,10
3.457,3.24812820469701,10
3.458,3.21749464334895,10
3.459,3.20814648259122,10
3.46,3.23795050338763,10
3.461,3.19830115857305,10
3.462,3.27436641393421,10
3.463,3.21796709581589,10
3.464,3.20657963711287,10
3.465,3.25076673630976,10
3.466,3.29935628600496,10
3.467,3.27348709118456,10
3.468,3.2133567478739,10
3.469,3.25018185156379,10
3.47,3.24956248495598,10
3.471,3.20404385994285,10
3.472,3.24830684848937,10
3.473,3.25046779672842,10
3.474,3.25119658232718,10
3.475,3.22735868184446,10
3.476,3.23712828111964,10
3.477,3.265379154215,10
3.478,3.17314386573963,10
3.479,3.2868384084775,10
3.48,3.16483512929923,10
3.481,3.23161397055496,10
3.482,3.25427118120091,10
3.483,3.17656742232111,10
3.484,3.251209478749,10
3.485,3.2359809209633,10
3.486,3.24987449055893,10
3.487,3.21448509086425,10
3.488,3.31371211620571,10
3.489,3.17680779075506,10
3.49,3.24863443030677,10
3.491,3.26205293645897,10
3.492,3.18840379158141,10
3.493,3.25209291544949,10
3.494,3.25326509617111,10
3.495,3.21614072420337,10
3.496,3.22796756874298,10
3.497,3.23344374149665,10
3.498,3.17843909542407,10
3.499,3.24170368295367,10
3.5,3.26883428787782,10
3.501,3.23833115310858,10
3.502,3.20853250046738,10
3.503,3.25828301785472,10
3.504,3.27400777409703,10
3.505,3.24807626054296,10
3.506,3.25841371775122,10
3.507,3.23537204196989,10
3.508,3.24619571996158,10
3.509,3.23692222189245,10
3.51,3.24724826096943,10
3.511,3.22139746720696,10
3.512,3.25104554586511,10
3.513,3.23209300971877,10
3.514,3.21377535112563,10
3.515,3.23611406122461,10
3.516,3.23501823948829,10
3.517,3.19858321831129,10
3.518,3.27943585317908,10
3.519,3.1967090911936,10
3.52,3.27090860090662,10
3.521,3.26268610156019,10
3.522,3.24431186356637,10
3.523,3.18768562983764,10
3.524,3.22865315201336,10
3.525,3.23109264535299,10
3.526,3.24307849368057,10
3.527,3.21912648651548,10
3.528,3.24825387776619,10
3.529,3.27297241835649,10
3.53,3.28479905144905,10
3.531,3.23559742986121,10
3.532,3.22444494081884,10
3.533,3.24231945034111,10
3.534,3.19383904400728,10
3.535,3.22816402505155,10
3.536,3.24723868749505,10
3.537,3.25683353719175,10
3.538,3.20657049923602,10
3.539,3.21757827282253,10
3.54,3.2031761647084,10
3.541,3.2444342183291,10
3.542,3.28106444925357,10
3.543,3.22816958972887,10
3.544,3.24468466838281,10
3.545,3.24565840588478,10
3.546,3.30628511179523,10
3.547,3.16840926989455,10
3.548,3.27245684369065,10
3.549,3.2168453458039,10
3.55,3.22337175129182,10
3.551,3.2521432443302,10
3.552,3.22561569814892,10
3.553,3.19243455990002,10
3.554,3.27191299426298,10
3.555,3.23474608286263,10
3.556,3.25626491875301,10
3.557,3.28451276908865,10
3.558,3.23001101361598,10
3.559,3.27287169535305,10
3.56,3.23869287463217,10
3.561,3.2312143859038,10
3.562,3.20955275255435,10
3.563,3.27554400208691,10
3.564,3.2089894084547,10
3.565,3.25386536759149,10
3.566,3.22501258650575,10
3.567,3.25444739786261,10
3.568,3.20382396015288,10
3.569,3.18573217145433,10
3.57,3.21054968975831,10
3.571,3.25508366803098,10
3.572,3.21294510238885,10
3.573,3.28751986939207,10
3.574,3.21379344253761,10
3.575,3.27731525545505,10
3.576,3.23292502929881,10
3.577,3.2176286523912,10
3.578,3.21671874457965,10
3.579,3.30429687095088,10
3.58,3.25392797587685,10
3.581,3.25862072635833,10
3.582,3.19724228381918,10
3.583,3.19863661319769,10
3.584,3.24931924966394,10
3.585,3.26890762117057,10
3.586,3.21342717656823,10
3.587,3.23207326551253,10
3.588,3.23976151252532,10
3.589,3.28102148154899,10
3.59,3.2699080015059,10
3.591,3.22349314474868,10
3.592,3.21237434216602,10
3.593,3.25455219184398,10
3.594,3.28936711762103,10
3.595,3.19279748522421,10
3.596,3.214576385503,10
3.597,3.21681134558661,10
3.598,3.2514066037272,10
3.599,3.27667160351269,10
3.6,3.24796185813626,10
3.601,3.22760018985984,10
3.602,3.17004840162851,10
3.603,3.24007631772658,10
3.604,3.22133716147981,10
3.605,3.276691602537,10
3.606,3.24538493685456,10
3.607,3.23209352384366,10
3.608,3.27433670824323,10
3.609,3.17378888133344,10
3.61,3.20090092749528,10
3.611,3.27750284605455,10
3.612,3.21843230867724,10
3.613,3.18400030745723,10
3.614,3.25133336750999,10
3.615,3.29709538438396,10
3.616,3.24191391114332,10
3.617,3.32817568570875,10
3.618,3.24927063929078,10
3.619,3.2658552236302,10
3.62,3.2657443463563,10
3.621,3.22957547777394,10
3.622,3.21149868640584,10
3.623,3.23445437909423,10
3.624,3.22730978724033,10
3.625,3.25281616558463,10
3.626,3.24929263552733,10
3.627,3.24516545902413,10
3.628,3.23035273531713,10
3.629,3.2748766623402,10
3.63,3.21326087988241,10
3.631,3.22614875973393,10
3.632,3.24247955142358,10
3.633,3.21150320187224,10
3.634,3.1780313557286,10
3.635,3.22975489727638,10
3.636,3.2393578305195,10
3.637,3.24476210812246,10
3.638,3.25894846686089,10
3.639,3.25633608622526,10
3.64,3.2730463806019,10
3.641,3.25248576554259,10
3.642,3.26286955182029,10
3.643,3.21722972646974,10
3.644,3.23357090860448,10
3.645,3.30786554641655,10
3.646,3.29046380408365,10
3.647,3.22402149513373,10
3.648,3.2375329096789,10
3.649,3.23900195791275,10
3.65,3.29944345795547,10
3.651,3.21720016220023,10
3.652,3.23122761132721,10
3.653,3.21632967005984,10
3.654,3.23151694324571,10
3.655,3.23344106468965,10
3.656,3.28792715572807,10
3.657,3.20141847022876,10
3.658,3.27009673079584,10
3.659,3.28021800614462,10
3.66,3.24647470882564,10
3.661,3.22365431722643,10
3.662,3.19809729143574,10
3.663,3.2564760223089,10
3.664,3.27208807490057,10
3.665,3.24235564898203,10
3.666,3.24727971175386,10
3.667,3.23549765644731,10
3.668,3.25357017353261,10
3.669,3.28125745804617,10
3.67,3.3077142254846,10
3.671,3.25316300622858,10
3.672,3.26390715556626,10
3.673,3.17001849259056,10
3.674,3.30206071820761,10
3.675,3.28630787168418,10
3.676,3.24516403212992,10
3.677,3.29296559072942,10
3.678,3.29364573188548,10
3.679,3.25662132509137,10
3.68,3.26550587613268,10
3.681,3.25799967806162,10
3.682,3.26171450377405,10
3.683,3.2825306691435,10
3.684,3.28999781147162,10
3.685,3.20571795915039,10
3.686,3.26375973527675,10
3.687,3.25731938046402,10
3.688,3.23059000153415,10
3.689,3.26125797925845,10
3.69,3.23020395014001,10
3.691,3.28937983127082,10
3.692,3.23788916708381,10
3.693,3.26638091811622,10
3.694,3.19540184059219,10
3.695,3.22905915199859,10
3.696,3.30078357717105,10
3.697,3.27207564769877,10
3.698,3.18889293118208,10
3.699,3.24079501973085,10
3.7,3.21302107535911,10
3.701,3.25690495174621,10
3.702,3.2166609675265,10
3.703,3.24761812821359,10
3.704,3.26793093537383,10
3.705,3.29255741826459,10
3.706,3.278484446633,10
3.707,3.27154164818681,10
3.708,3.2635060894472,10
3.709,3.19810902876881,10
3.71,3.26049838705456,10
3.711,3.2911017978597,10
3.712,3.27181703299019,10
3.713,3.32691478692028,10
3.714,3.31140267590073,10
3.715,3.24720209410063,10
3.716,3.25547476644255,10
3.717,3.22655119195033,10
3.718,3.28144808398838,10
3.719,3.24544029239903,10
3.72,3.21231395397943,10
3.721,3.28170093325741,10
3.722,3.25405777882504,10
3.723,3.28372049364957,10
3.724,3.30722224491888,10
3.725,3.18943677688581,10
3.726,3.26255095011739,10
3.727,3.28352378631661,10
3.728,3.22232492901336,10
3.729,3.26958536209225,10
3.73,3.2447930338793,10
3.731,3.23601291004673,10
3.732,3.24776099039302,10
3.733,3.23774075387022,10
3.734,3.23222846247303,10
3.735,3.2748796865708,10
3.736,3.27562244163797,10
3.737,3.22664376482897,10
3.738,3.31256187370931,10
3.739,3.20090958354478,10
3.74,3.25875260940806,10
3.741,3.23243323110333,10
3.742,3.27695563060035,10
3.743,3.28759374688039,10
3.744,3.30176708592317,10
3.745,3.31385396723042,10
3.746,3.27257996112825,10
3.747,3.29646305597923,10
3.748,3.20047634429584,10
3.749,3.26996007734868,10
3.75,3.30700307596753,10
3.751,3.27806167038489,10
3.752,3.21710407097632,10
3.753,3.25316895897369,10
3.754,3.24456144277655,10
3.755,3.24588592427537,10
3.756,3.23213274201983,10
3.757,3.23893002775779,10
3.758,3.23689617619101,10
3.759,3.30741832293866,10
3.76,3.21410901838885,10
3.761,3.24205666067477,10
3.762,3.23054179463864,10
3.763,3.30502719087044,10
3.764,3.31403322712269,10
3.765,3.25120996408238,10
3.766,3.22887138191155,10
3.767,3.31601978801341,10
3.768,3.25469587852033,10
3.769,3.25273035331474,10
3.77,3.26104640044026,10
3.771,3.25389905817767,10
3.772,3.29141871089466,10
3.773,3.30950145059074,10
3.774,3.26124923592253,10
3.775,3.24151023962134,10
3.776,3.28859333057919,10
3.777,3.28007572519262,10
3.778,3.21463705533568,10
3.779,3.22926877112642,10
3.78,3.24082599179544,10
3.781,3.24795986431152,10
3.782,3.31548393486078,10
3.783,3.26591498724358,10
3.784,3.26169197551854,10
3.785,3.25302775863629,10
3.786,3.22832758910949,10
3.787,3.30010718386717,10
3.788,3.2956619789208,10
3.789,3.26260947008088,10
3.79,3.22516731723047,10
3.791,3.22141324513801,10
3.792,3.27074750585233,10
3.793,3.28206439461608,10
3.794,3.28256567707966,10
3.795,3.22774133668842,10
3.796,3.26435626943585,10
3.797,3.25803569431438,10
3.798,3.30255518517308,10
3.799,3.20666638343277,10
3.8,3.2622066570273,10
3.801,3.26288951475469,10
3.802,3.23374628054387,10
3.803,3.27046490156869,10
3.804,3.21128005623052,10
3.805,3.25641368307224,10
3.806,3.25889526017271,10
3.807,3.22955537121329,10
3.808,3.23660038124098,10
3.809,3.21457277069422,10
3.81,3.22226739659143,10
3.811,3.26386063051074,10
3.812,3.26991311271109,10
3.813,3.24560516755609,10
3.814,3.26724481232366,10
3.815,3.25193851972457,10
3.816,3.28820134318343,10
3.817,3.27258600935188,10
3.818,3.26460679042556,10
3.819,3.24452127953579,10
3.82,3.24595875731503,10
3.821,3.27883365792997,10
3.822,3.26507712825902,10
3.823,3.23936284356577,10
3.824,3.23370444038525,10
